DATE,Mean_Temp,Max_Temp,Min_Temp,Mean_Precip,Mean_WindSpeed
2010-01-01,10.014728682170544,24.0,-12.0,0.059838709677419354,3.610655737704918
2010-01-02,10.923622047244095,28.0,-14.0,0.03368,3.5133333333333336
2010-01-03,10.2912,27.7,-16.0,0.00272,3.442372881355932
2010-01-04,10.092424242424244,26.7,-15.0,0.013740458015267173,3.1504000000000003
2010-01-05,9.520454545454546,27.0,-15.0,0.003587786259541985,2.5496
2010-01-06,9.934848484848485,26.1,-11.0,0.013587786259541984,2.4352
2010-01-07,9.971755725190839,26.7,-6.0,0.02153846153846154,2.2846774193548387
2010-01-08,10.702290076335878,28.0,-7.0,0.0010852713178294575,3.0935483870967744
2010-01-09,10.869291338582677,33.3,-7.0,0.015590551181102362,3.1783333333333332
2010-01-10,11.1625,31.7,-3.3,0.006535433070866142,2.7900826446280993
2010-01-11,11.33953488372093,29.4,-9.0,0.00109375,3.4655737704918033
2010-01-12,11.915909090909091,30.0,-6.0,0.06888888888888889,4.554399999999999
2010-01-13,12.302272727272728,34.4,-2.2,0.24434426229508197,6.4688
2010-01-14,10.482442748091604,24.4,-18.3,0.07623076923076923,5.243548387096775
2010-01-15,10.685496183206107,24.4,-13.0,0.002846153846153846,3.8870967741935485
2010-01-16,10.662307692307692,23.9,-12.0,0.0052307692307692315,3.3357723577235774
2010-01-17,10.186153846153847,22.2,-14.0,0.029152542372881354,4.435772357723577
2010-01-18,10.884732824427482,21.1,-11.0,0.26948275862068966,9.332258064516129
2010-01-19,9.487878787878788,20.6,-6.0,0.7041025641025641,10.3088
2010-01-20,8.783969465648855,19.4,-7.0,0.6721551724137931,10.785483870967743
2010-01-21,7.857364341085272,18.3,-17.0,0.8409649122807018,8.509016393442622
2010-01-22,7.207575757575757,16.7,-8.3,0.6588793103448276,7.8304
2010-01-23,6.3290076335877865,17.2,-24.0,0.24421487603305786,4.668548387096774
2010-01-24,6.742635658914728,18.2,-23.0,0.05504,3.4918032786885247
2010-01-25,8.595419847328245,20.7,-13.0,0.08206349206349206,3.8951612903225805
2010-01-26,9.31,20.0,-11.0,0.17173913043478262,4.569918699186992
2010-01-27,9.648854961832061,20.6,-11.0,0.09347107438016529,3.670161290322581
